model_id,version,strategy_type,symbol,pivot_left,pivot_right,min_swing_range_pct,stop_buffer_pct,max_wait_minutes_after_touch,max_hold_minutes,rr_target,setup_valid_minutes,avg_daily_roi_pct,median_daily_roi_pct,best_day_roi_pct,worst_day_roi_pct,positive_day_ratio,avg_daily_pnl,total_pnl,total_trades,avg_trades_per_day,win_rate,max_drawdown_pct,equity_final,eval_days,run_ts,days_lookback,fee_bps_per_side,qty,horizon,tp,sl,p_enter
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.004,0.001,10.0,30.0,,60.0,0.1957174822775391,0.1817856007419309,1.3288212143212126,-1.1909819334389853,0.7666666666666667,5.376534333333335,161.29603000000003,95,3.1666666666666665,0.7368421052631579,-0.04694295346089339,100161.29603,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.004,0.001,10.0,30.0,1.5,60.0,0.40287814650627307,0.3137063690018169,2.8326059093744616,-1.5770829670701214,0.8333333333333334,12.354227999999974,370.62683999999916,85,2.8333333333333335,0.6705882352941176,-0.046603992139870876,100370.62684,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.005,0.0005,10.0,20.0,,60.0,0.18730781961974627,0.16808839797404307,1.5466195407130146,-0.5965477020602189,0.7,4.560255666666711,136.8076700000013,94,3.1333333333333333,0.7127659574468085,-0.040003014567546735,100136.80767,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.005,0.0005,10.0,20.0,1.5,60.0,0.3139883425084874,0.22458241211072005,2.1917620370895263,-0.48994387720602983,0.8333333333333334,8.872471333333351,266.17414000000053,90,3.0,0.6444444444444445,-0.04431891384077957,100266.17414,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.005,0.0005,10.0,30.0,,60.0,0.19963092491156906,0.19641356737277274,1.3288212143212126,-1.1665052297939773,0.7666666666666667,5.504332333333349,165.12997000000047,94,3.1333333333333333,0.7340425531914894,-0.045977815656084164,100165.12997,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.005,0.0005,10.0,30.0,1.5,60.0,0.40085574903572785,0.29112120316731316,2.8326059093744616,-1.5609324497937678,0.8333333333333334,12.14889516666661,364.46685499999825,84,2.8,0.6666666666666666,-0.04612726478790963,100364.46685499999,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.005,0.001,10.0,20.0,,60.0,0.18422063642358016,0.15168727247620917,1.5466195407130146,-0.6089115689381909,0.7,4.40037566666669,132.0112700000007,94,3.1333333333333333,0.7127659574468085,-0.041879186498783305,100132.01127,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.005,0.001,10.0,20.0,1.5,60.0,0.3130028231672936,0.23398709406409574,2.1917620370895263,-0.48994387720602983,0.8333333333333334,8.83471633333335,265.0414900000005,90,3.0,0.6444444444444445,-0.04619153668133924,100265.04149,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.005,0.001,10.0,30.0,,60.0,0.19613998048983508,0.1817856007419309,1.3288212143212126,-1.1909819334389853,0.7666666666666667,5.328528999999994,159.85586999999984,94,3.1333333333333333,0.7340425531914894,-0.04694295346089339,100159.85587,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.005,0.001,10.0,30.0,1.5,60.0,0.4000315239923822,0.29112120316731316,2.8326059093744616,-1.5770829670701214,0.8333333333333334,12.088139333333313,362.6441799999993,84,2.8,0.6666666666666666,-0.046603992139870876,100362.64418,30,2026-05-13T12:38:43,45,1.0,10,,,,
